Price,4. close,2. high,3. low,1. open,5. volume,MA_3,MA_7,MA_14,STD_3,STD_7,STD_14,%_change,Lag_1,Lag_2,Lag_3
2025-05-08,596.1502075195312,609.3988539126512,594.7645157959997,604.4044252029665,14622800.0,592.1958414713541,583.8400181361607,554.658185686384,5.843838250013202,18.732985381797132,37.49022675263811,0.0020107255795582812,594.9539184570312,585.4833984375,597.4063110351562
2025-05-09,590.6472778320312,605.0822238866388,589.8697353618245,601.8423317625629,10427300.0,593.9171346028646,590.0335431780134,562.3363712855747,2.894261452700514,9.553841971683056,32.37821701105286,-0.009230777106321364,596.1502075195312,594.9539184570312,585.4833984375
2025-05-12,637.4413452148438,638.3983814888618,619.0986063028438,628.9578018482097,21965100.0,608.0796101888021,599.6065237862723,572.2447466169085,25.576437820599708,17.172562029587745,32.63823666824983,0.07922506229872073,590.6472778320312,596.1502075195312,594.9539184570312
2025-05-13,653.98974609375,658.8644917290795,640.8307865245315,643.5323193603671,18570800.0,627.3594563802084,608.0103149414062,581.9117300851004,32.85270815666754,26.497821271895475,35.4640234575421,0.025960664464475203,637.4413452148438,590.6472778320312,596.1502075195312
2025-05-14,657.3093872070312,660.6090907304957,652.275104788711,659.1536702462474,12348200.0,649.5801595052084,616.5678972516741,590.8986903599331,10.642749342261773,31.670531295860215,37.58272507583051,0.005075983428042052,653.98974609375,637.4413452148438,590.6472778320312
2025-05-15,641.8775024414062,655.2657270968772,636.5939979037247,652.2451822041022,14341800.0,651.0588785807291,624.6241978236607,597.7779453822544,8.122699990707485,29.54696124071175,37.46117934999195,-0.02347735338330781,657.3093872070312,653.98974609375,637.4413452148438
2025-05-16,638.3485717773438,638.4482364395845,624.2027001902264,635.9759687007765,18519000.0,645.8451538085938,630.8234340122768,604.2292567661831,10.083889302661145,26.69942811132754,35.98278048352824,-0.005497825754353536,641.8775024414062,657.3093872070312,653.98974609375
2025-05-19,638.438232421875,641.0002469311114,625.8475073073743,626.2961199602966,9592400.0,639.5547688802084,636.8645804268973,610.352299281529,2.0120457636513143,21.89916717675614,33.76799156636078,0.00014045718670852025,638.3485717773438,641.8775024414062,657.3093872070312
2025-05-20,635.1185913085938,637.3615937967512,630.2936778074568,634.0320152877193,6743500.0,637.3017985026041,643.2176252092634,616.6255841936384,1.8912442985439415,8.774226566309991,28.968803810590916,-0.00519962769254656,638.438232421875,638.3485717773438,641.8775024414062
2025-05-21,633.5235595703125,644.5989922480402,628.2101191307713,629.8250759728282,11464600.0,635.6934611002604,642.657941545759,621.1322326660156,2.507261208469479,9.312528196267293,25.98328813096006,-0.002511391982708111,635.1185913085938,638.438232421875,638.3485717773438
2025-05-22,634.5902099609375,641.2494271811771,628.7484497588706,632.078027946325,8228400.0,634.4107869466146,639.8865792410714,623.9484470912388,0.8125121691881855,8.198114050210975,25.07281461721954,0.001683679122128412,633.5235595703125,635.1185913085938,638.438232421875
2025-05-23,625.1098022460938,630.4830536161486,620.7135443903518,622.0593214688579,8454100.0,631.0745239257812,635.286638532366,625.92726789202,5.193059242975369,5.3219226343644355,23.88182756422613,-0.014939416911942782,634.5902099609375,633.5235595703125,635.1185913085938
2025-05-27,640.3223876953125,641.080033825353,630.7821431595195,633.4338437693247,9508400.0,633.3407999674479,635.0644792829241,629.8443385532925,7.682867824667797,5.025119610463715,21.069749812829325,0.024335861307178464,625.1098022460938,634.5902099609375,633.5235595703125
2025-05-28,641.5784301757812,648.8557144048555,640.5516043549418,640.6014366817531,9042900.0,635.6702067057291,635.5258876255581,633.1746608189175,9.167116091852321,5.5025292928023335,18.679934700693842,0.0019615782683932714,640.3223876953125,625.1098022460938,634.5902099609375
2025-05-29,643.0438842773438,651.288184072806,637.5111569296643,649.6233948044612,8858800.0,641.6482340494791,636.183837890625,636.5242091587612,1.3620904327856809,6.1464787113354475,15.456485514325124,0.0022841386690026777,641.5784301757812,640.3223876953125,625.1098022460938
2025-05-30,645.4762573242188,647.3902689717587,630.8120452521741,640.501786260345,16241000.0,643.3661905924479,637.6635044642857,640.4405648367746,1.9688004318208927,7.030453040857735,8.163967884996604,0.003782592613579494,643.0438842773438,641.5784301757812,640.3223876953125
2025-06-02,668.8134765625,671.166122188044,642.256314296396,642.3859148545713,15766300.0,652.4445393880209,642.7049211774554,642.6814313616071,14.227989591868631,13.36559052456365,11.066862781294253,0.03615503897079697,645.4762573242188,643.0438842773438,641.5784301757812
2025-06-03,664.7760620117188,673.4789529536675,662.9617757833167,669.3617924489035,11585000.0,659.6885986328125,647.0171857561384,643.451882498605,12.47269670791692,15.071780471266381,12.22911175395884,-0.006036682411862171,668.8134765625,645.4762573242188,643.0438842773438
2025-06-04,685.8104248046875,686.857147039673,666.4906935079915,667.238360939457,14031900.0,673.1333211263021,655.688703264509,645.4876708984375,11.162745957787932,17.61423113933785,16.38094308736225,0.03164127590472399,664.7760620117188,668.8134765625,645.4762573242188
2025-06-05,682.49072265625,692.2203773049333,680.1280985848566,689.5088052796527,13083100.0,677.6924031575521,661.7127511160714,648.3886151994977,11.308360050654613,18.662651443716086,19.068166558996985,-0.00484055364043634,685.8104248046875,664.7760620117188,668.8134765625
2025-06-06,695.5401611328125,700.6242759213419,689.71829661582,694.0049115535481,11728000.0,687.9471028645834,669.4215698242188,652.4737287248884,6.782035534197883,20.052800889345175,22.558584181823782,0.01912031628177191,682.49072265625,685.8104248046875,664.7760620117188
2025-06-09,691.9014282226562,702.9968181048444,691.7818062976731,696.2877682898165,12773200.0,689.9774373372396,676.4012189592634,656.2925284249442,6.734112178585034,17.707070929960846,24.446093692788825,-0.0052315209293305465,695.5401611328125,682.49072265625,685.8104248046875
2025-06-10,700.2155151367188,701.0428899746662,689.4092014623567,699.1687320280228,10850100.0,695.8857014973959,684.2211129324777,660.9423086983817,4.167800248489399,13.316371024321537,26.234381749725074,0.012016288122745467,691.9014282226562,695.5401611328125,682.49072265625
2025-06-11,691.981201171875,706.6653705943312,689.8378634515371,701.5214452489874,9582500.0,694.6993815104166,687.5307878766741,665.1178545270648,4.777278364117668,11.619670799011532,26.186738710745345,-0.011759685106714546,700.2155151367188,691.9014282226562,695.5401611328125
2025-06-12,691.20361328125,693.2173504861605,684.8634076906623,691.1438023170118,7322700.0,694.4667765299479,691.30615234375,669.1616690499442,4.993711786701285,5.8600192848488515,25.471378085476008,-0.0011237124495696582,691.981201171875,700.2155151367188,691.9014282226562
2025-06-13,680.7462768554688,692.4099021517203,678.8920760381308,685.810495147385,9274400.0,687.9770304361979,690.5827026367188,673.1357029506138,6.274074333383899,6.876084749659193,22.199825455559015,-0.015129169212728333,691.20361328125,691.981201171875,700.2155151367188
2025-06-16,700.4749145507812,705.4931583928874,691.8851025594383,697.6914734952734,13720300.0,690.8082682291666,693.151872907366,677.4323120117188,9.870258842141668,6.706396378313358,21.157079546689104,0.028980896945105306,680.7462768554688,691.20361328125,691.981201171875
2025-06-17,695.5963134765625,704.3158251974513,694.4290719322615,700.3551564610796,10066100.0,692.2725016276041,693.159894670759,681.2907322474888,10.275727722827112,6.709761954372137,18.923108800479838,-0.006964704906452512,700.4749145507812,680.7462768554688,691.20361328125
