,1. open,2. high,3. low,4. close,5. volume,MA_3,MA_7,STD_3,STD_7,%_change
2025-08-13,1234.0,1237.12,1203.0,1204.44,2762355.0,1216.01,1195.1985714285713,10.608670981799223,27.489834138321743,-0.017008357273439523
2025-08-14,1209.89,1244.09,1207.03,1230.56,3904668.0,1220.0933333333332,1207.0114285714285,13.810855633645483,20.687265348980084,0.02168642688718392
2025-08-15,1234.04,1246.941,1227.88,1238.95,2767804.0,1224.65,1215.6499999999999,17.998086009352793,19.371083260022814,0.00681803406579129
2025-08-18,1235.63,1251.1599,1235.45,1245.09,2111087.0,1238.2,1224.8957142857143,7.293976967337336,14.57787005149129,0.004955809354695306
2025-08-19,1240.2,1240.9999,1192.79,1214.15,3707731.0,1232.7299999999998,1225.2542857142857,16.381001190404973,14.224053403941047,-0.02484960926519353
2025-08-20,1218.0,1222.9999,1193.3101,1213.86,2434398.0,1224.3666666666666,1224.6185714285714,17.94751886287875,14.678328048036866,-0.00023885022443703718
2025-08-21,1211.43,1221.3999,1197.635,1206.21,2047178.0,1211.4066666666668,1221.8942857142858,4.502780622392565,16.223469478038016,-0.006302209480500087
2025-08-22,1208.88,1213.62,1198.23,1204.65,3128133.0,1208.24,1221.9242857142858,4.929168286847222,16.18596496674915,-0.0012933071355734072
2025-08-25,1201.65,1233.8,1199.0,1218.07,2812036.0,1209.6433333333334,1220.1399999999999,7.33927335186482,15.75810373532936,0.011140165193209484
2025-08-26,1220.21,1231.4999,1212.2,1226.09,1985714.0,1216.27,1218.302857142857,10.832746650783353,13.831532470274452,0.006584186458906238
2025-08-27,1223.61,1229.21,1213.0,1223.5,1664526.0,1222.5533333333333,1215.2185714285713,4.092949221941709,8.069874903147191,-0.0021124061039564657
2025-08-28,1222.79,1237.891,1214.2681,1231.45,1950336.0,1227.0133333333333,1217.69,4.054631097078133,10.085459830868706,0.006497752349816199
2025-08-29,1227.97,1228.79,1201.15,1208.25,3209817.0,1221.0666666666666,1216.8885714285714,11.78986146370651,10.647751607066153,-0.01883957935766778
2025-09-02,1197.0,1215.4,1182.8,1214.11,2303269.0,1217.9366666666667,1218.017142857143,12.064101016378777,9.70412749690857,0.0048499896544589305
2025-09-03,1205.14,1226.9999,1203.38,1226.18,2441424.0,1216.18,1221.0928571428572,9.142477782311387,8.028616971574847,0.00994143858464236
2025-09-04,1223.2,1257.48,1223.09,1257.48,3023506.0,1232.59,1226.722857142857,22.38426456241224,15.70435365781085,0.025526431682134643
2025-09-05,1260.0,1267.1,1239.0201,1243.82,2379673.0,1242.4933333333333,1229.2557142857145,15.692116916891655,16.964495136554167,-0.010862995832935818
2025-09-08,1248.54,1252.0405,1232.0,1244.76,1915053.0,1248.6866666666667,1232.292857142857,7.629740056738375,17.651485031282782,0.0007557363605665834
2025-09-09,1246.67,1265.721,1246.67,1263.25,2219655.0,1250.61,1236.8357142857144,10.956646384732236,21.144821948604175,0.014854269096050698
2025-09-10,1263.975,1267.0,1246.355,1247.71,2701015.0,1251.9066666666668,1242.472857142857,9.933732094907674,17.133234481836833,-0.012301603008114004
2025-09-11,1251.0,1253.445,1192.0,1203.5,5682286.0,1238.1533333333334,1240.9571428571428,31.000210214341983,20.24696085365904,-0.035432913096793306
2025-09-12,1203.055,1211.78,1182.4,1188.44,3784944.0,1213.2166666666665,1235.5657142857144,30.80654854626496,28.27204264354047,-0.012513502285002032
2025-09-15,1188.4,1207.24,1173.2076,1202.26,2909277.0,1198.0666666666666,1227.6771428571428,8.359960127498827,28.83654551334003,0.01162868971088149
2025-09-16,1205.64,1208.9999,1197.28,1200.51,2404686.0,1197.07,1221.49,7.524845513366813,29.43573451889287,-0.0014555919684593466
2025-09-17,1221.02,1233.93,1206.605,1228.5,3459796.0,1210.4233333333334,1219.1671428571428,15.679286760990637,27.89460026258843,0.023315091086288264
2025-09-18,1220.82,1233.0,1205.5,1207.78,3169105.0,1212.2633333333333,1211.2428571428572,14.523609514627456,20.06431717775608,-0.016866096866096858
2025-09-19,1218.62,1229.9499,1208.1,1226.97,4947590.0,1221.0833333333333,1208.28,11.546394819742819,14.557368122938275,0.01588865521866567
2025-09-22,1221.9,1229.76,1214.2432,1227.37,2546814.0,1220.7066666666667,1211.69,11.196608117344429,15.977509192614255,0.0003260063408232483
2025-09-23,1227.33,1227.79,1208.47,1218.47,2499146.0,1224.27,1215.98,5.026927491028023,12.303536077082681,-0.007251277120998489
2025-09-24,1218.61,1221.5,1194.2,1203.95,2773127.0,1216.5966666666666,1216.2214285714285,11.821849827052164,12.002336478888425,-0.011916583912611745
2025-09-25,1203.09,1216.84,1191.51,1208.24,1997783.0,1210.22,1217.3257142857142,7.459752006603871,10.588158255247725,0.0035632708999542295
2025-09-26,1205.42,1214.0,1200.0,1210.61,1944957.0,1207.6000000000001,1214.77,3.3758110136713237,9.549598595407382,0.0019615308216909266
2025-09-29,1205.0,1224.49,1187.54,1206.41,3033174.0,1208.42,1214.5742857142857,2.105777766058526,9.729083302389524,-0.003469325381419086
2025-09-30,1206.41,1208.5,1178.0,1198.92,3830304.0,1205.3133333333333,1210.5671428571427,5.921657988549507,9.547538451153702,-0.006208502913603198
2025-10-01,1175.49,1179.14,1163.21,1170.9,4110221.0,1192.0766666666666,1202.5,18.717997578088493,15.179633284988357,-0.02337103393053752
