Price,4. close,2. high,3. low,1. open,5. volume,MA_3,MA_7,MA_14,STD_3,STD_7,STD_14,%_change,Lag_1,Lag_2,Lag_3
2025-05-08,192.0800018310547,194.3300018310547,188.82000732421875,191.42999267578125,41043600.0,188.6000010172526,188.10714285714286,184.89071437290735,3.53628715337042,2.8956738652564415,6.909698742623697,0.01785806262143419,188.7100067138672,185.00999450683597,186.3500061035156
2025-05-09,193.05999755859372,194.69000244140625,191.16000366210935,193.3800048828125,29663100.0,191.28333536783853,189.34142848423548,186.72928510393416,2.2818004245575927,2.903476923759478,5.048639010777419,0.005102018524557161,192.0800018310547,188.7100067138672,185.00999450683597
2025-05-12,208.63999938964844,211.66000366210935,205.75,210.7100067138672,75205000.0,197.92666625976562,191.97571454729353,189.26214272635323,9.29094871207358,7.892005736086496,6.4332953220259785,0.08070031092964336,193.05999755859372,192.0800018310547,188.7100067138672
2025-05-13,211.3699951171875,214.83999633789065,210.1000061035156,211.0800018310547,56193700.0,204.3566640218099,195.03142874581474,191.45999908447266,9.87796659510238,10.649695047319952,8.246823461068852,0.01308471882441209,208.63999938964844,193.05999755859372,192.0800018310547
2025-05-14,210.25,211.92999267578125,208.8500061035156,211.4499969482422,38492100.0,210.08666483561197,198.44571358816964,193.15357099260603,1.37230752750155,11.21852970637427,9.498317015345501,-0.005298742220089303,211.3699951171875,208.63999938964844,193.05999755859372
2025-05-15,205.1699981689453,206.8800048828125,202.6699981689453,206.4499969482422,64347300.0,208.92999776204428,201.32571411132812,194.30928475516183,3.3040573497908774,9.676165626887894,9.92740629157754,-0.024161720956264898,210.25,211.3699951171875,208.63999938964844
2025-05-16,205.58999633789065,206.8500061035156,204.3699951171875,206.8500061035156,43318500.0,207.00333150227866,203.73714120047433,195.58714185442244,2.819528660263911,7.959190211733728,10.159894947923268,0.002047074000553817,205.1699981689453,210.25,211.3699951171875
2025-05-19,206.16000366210935,206.6199951171875,201.25999450683597,201.6499938964844,34314800.0,205.63999938964844,205.74857003348214,196.9278564453125,0.49689329640355595,6.079373535947684,10.233174156800645,0.0027725440652368594,205.58999633789065,205.1699981689453,210.25
2025-05-20,204.07000732421875,205.58999633789065,202.6499938964844,204.6300048828125,29470400.0,205.2733357747396,207.32142857142858,198.33142852783203,1.0803826207824099,2.7764848577887458,9.720381796269207,-0.0101377391383638,206.16000366210935,205.58999633789065,205.1699981689453
2025-05-21,201.1199951171875,203.4600067138672,200.05999755859372,201.6100006103516,42460900.0,203.78333536783853,206.2471422467913,199.1114283970424,2.5322040085962585,3.5330279536299325,9.452122335524223,-0.014455883280997672,204.07000732421875,206.16000366210935,205.58999633789065
2025-05-22,203.1000061035156,205.75999450683597,200.16000366210935,201.3800048828125,38938900.0,202.76333618164062,205.06571524483817,200.04857199532645,1.503546800943856,2.851437508017155,9.121759159723274,0.009844923599835909,201.1199951171875,204.07000732421875,206.16000366210935
2025-05-23,200.9900054931641,202.3699951171875,197.8500061035156,198.8999938964844,33393500.0,201.7366689046224,203.74285888671875,201.0942862374442,1.1824722254673838,2.0924122490773405,8.225713463823986,-0.010388973643240984,203.1000061035156,201.1199951171875,204.07000732421875
2025-05-27,206.0200042724609,206.69000244140625,202.19000244140625,203.08999633789065,34892000.0,203.37000528971353,203.86428833007812,202.59500122070312,2.5258457198215862,2.210376398167812,6.870443536727248,0.02502611394509313,200.9900054931641,203.1000061035156,201.1199951171875
2025-05-28,204.72000122070312,207.66000366210935,204.41000366210935,205.9199981689453,28549800.0,203.91000366210938,203.74000331333704,203.73857225690568,2.6109948225965733,2.1197732581069952,5.595691430604305,-0.00631008166584901,206.0200042724609,200.9900054931641,203.1000061035156
2025-05-29,205.6999969482422,208.80999755859372,204.22999572753903,208.02999877929688,34650000.0,205.4800008138021,203.6742880684989,204.71142905099052,0.677348291515744,2.0377919382546974,4.486968578219677,0.004787005283780621,204.72000122070312,206.0200042724609,200.9900054931641
2025-05-30,205.00999450683597,205.9900054931641,201.6999969482422,204.83999633789065,51679400.0,205.1433308919271,203.8085719517299,205.56500026157923,0.5034201527438324,2.098287743720787,2.9853571289116294,-0.0033544115296211263,205.6999969482422,204.72000122070312,206.0200042724609
2025-06-02,206.6499938964844,207.0,202.67999267578125,204.97999572753903,29113300.0,205.78666178385416,204.59857177734375,205.4228570120675,0.8234273464055167,1.9533477218311257,2.872942329010709,0.007999607012299847,205.00999450683597,205.6999969482422,204.72000122070312
2025-06-03,205.7100067138672,208.9499969482422,205.02999877929688,207.1100006103516,33139100.0,205.78999837239584,204.97142900739397,205.01857212611608,0.8229207122106692,1.86680809920928,2.3159169089556957,-0.00454869204152053,206.6499938964844,205.00999450683597,205.6999969482422
2025-06-04,207.22999572753903,208.17999267578125,205.17999267578125,206.5500030517578,29915600.0,206.52999877929688,205.86285618373327,204.802857535226,0.7670663410227676,0.8752836140654815,1.8932313125892681,0.00738898917924824,205.7100067138672,206.6499938964844,205.00999450683597
