,1. open,2. high,3. low,4. close,5. volume,MA_3,MA_7,STD_3,STD_7,%_change
2025-07-03,178.5,179.67,177.05,179.53,21689729.0,178.00333333333333,176.14142857142858,1.9256254395218697,3.165540651934162,0.0049820868786387695
2025-07-07,179.06,179.297,175.68,176.79,34175648.0,178.31999999999996,177.0142857142857,1.397748189052838,2.0568653913407466,-0.01526207319111017
2025-07-08,177.85,177.95,172.81,174.36,40442535.0,176.89333333333332,177.1314285714286,2.586548536821569,1.837692652680077,-0.013745121330391852
2025-07-09,175.25,179.44,172.77,176.62,43025594.0,175.92333333333332,176.85857142857142,1.356552001706471,1.734314740480423,0.01296168846065604
2025-07-10,175.63,178.429,174.38,177.62,29252386.0,176.20000000000002,177.05714285714288,1.6700898179440842,1.7299201743213082,0.005661872947571034
2025-07-11,176.785,181.43,176.48,180.19,34282922.0,178.14333333333335,177.67857142857142,1.841638762986328,1.9826701572326701,0.014469091318545235
2025-07-14,181.01,183.67,179.68,181.56,32536632.0,179.79,178.0957142857143,2.0002249873452747,2.4667445290156533,0.007603085631832984
2025-07-15,182.81,184.22,181.6,182.0,33448251.0,181.25,178.44857142857146,0.9439809320109837,2.8525919708891143,0.0024234412866270816
2025-07-16,183.235,184.327,182.03,182.97,33104193.0,182.17666666666665,179.3314285714286,0.7214106551289623,3.190091057067343,0.005329670329670355
2025-07-17,182.14,184.06,180.48,183.58,31992565.0,182.85000000000002,180.64857142857142,0.7968061244746129,2.6536542639125176,0.003333879871017187
2025-07-18,185.4,186.42,183.71,185.06,34014509.0,183.87,181.8542857142857,1.0747557862138621,2.4257772441210266,0.00806188037912614
2025-07-21,186.25,190.285,186.15,190.1,45803129.0,186.24666666666667,183.63714285714286,3.4181476465087415,3.243427787006204,0.027234410461471903
2025-07-22,191.495,191.645,187.46,191.34,44660215.0,188.83333333333334,185.23,3.3260988159303175,3.9329759724666666,0.006522882693319243
2025-07-23,191.5,192.53,189.18,190.23,58681948.0,190.5566666666667,186.46857142857144,0.6814934580264729,3.949735976709623,-0.005801191596111699
2025-07-24,197.03,197.95,191.0,192.17,74881687.0,191.24666666666667,187.92142857142858,0.973361871727464,3.9022447752177456,0.010198181149135177
2025-07-25,191.98,194.33,191.26,193.18,39785863.0,191.85999999999999,189.37999999999997,1.499233137307004,3.642549473468615,0.005255763126398527
2025-07-28,193.65,194.05,190.84,192.58,38139504.0,192.64333333333335,190.6657142857143,0.5079698153754914,2.7275621419309632,-0.003105911585050136
2025-07-29,192.43,195.92,192.08,195.75,41389153.0,193.83666666666667,192.19285714285715,1.6839338862712148,1.9467212973416461,0.016460691660608484
2025-07-30,195.6,197.5999,194.685,196.53,32445405.0,194.95333333333335,193.11142857142858,2.0920404712462815,2.28264049272927,0.003984674329502003
2025-07-31,195.71,195.99,191.09,191.9,51329163.0,194.7266666666667,193.1914285714286,2.478837092939421,2.2191396874421074,-0.023558744212079596
2025-08-01,189.025,190.83,187.82,189.13,34832181.0,192.51999999999998,193.03428571428572,3.738756477760909,2.486623260185375,-0.0144346013548724
2025-08-04,190.29,195.27,190.12,195.04,31547350.0,192.02333333333334,193.4442857142857,2.956929713965565,2.5560050674366037,0.031248347697351075
2025-08-05,194.71,197.8599,193.885,194.67,31602340.0,192.94666666666663,193.65714285714287,3.310503486379746,2.5921144154641063,-0.0018970467596390872
2025-08-06,194.5,196.63,193.67,196.09,21562908.0,195.26666666666665,194.1585714285714,0.7366365001359174,2.6867851208673104,0.007294395643910212
2025-08-07,197.06,197.54,194.33,196.52,26321811.0,195.76,194.26857142857142,0.9681425514867,2.7770453637599504,0.002192870620633336
2025-08-08,197.22,202.61,197.17,201.42,39161826.0,198.01,194.96714285714285,2.960962681291192,3.848912029330293,0.024933848972114703
2025-08-11,200.935,201.475,199.07,201.0,25832435.0,199.64666666666665,196.26714285714283,2.7159037783641278,4.164187452896028,-0.002085195114685634
2025-08-12,201.365,204.5,200.59,203.34,30424452.0,201.92,198.29714285714286,1.2475576138998008,3.518592115632315,0.01164179104477614
2025-08-13,204.13,204.53,197.5101,201.96,28342922.0,202.10000000000002,199.28571428571428,1.1762652762023376,3.4217337571414372,-0.006786662732369386
2025-08-14,201.5,204.44,201.225,202.94,25230427.0,202.74666666666667,200.46714285714285,0.7100234737899287,2.958832620509267,0.004852446028916546
2025-08-15,203.85,206.44,201.28,203.9,34931422.0,202.9333333333333,201.58285714285714,0.9700171819781007,2.464397927051629,0.004730462205577934
2025-08-18,204.2,205.265,202.49,203.5,18526594.0,203.44666666666663,202.57999999999998,0.4822171018667691,1.1197023413981693,-0.0019617459538989745
2025-08-19,203.03,203.44,199.96,201.57,24240233.0,202.99,202.60142857142858,1.2459133196171375,1.0949646656613286,-0.009484029484029488
2025-08-20,200.73,201.28,196.595,199.32,28955498.0,201.46333333333334,202.36142857142858,2.092040471246311,1.5808060029765931,-0.011162375353475196
2025-08-21,199.745,202.48,199.43,199.75,19774633.0,200.21333333333334,201.84857142857143,1.1944175707566898,1.7801912684821712,0.0021573349387919993
2025-08-22,202.73,208.54,201.3,206.09,42827040.0,201.72,202.4385714285714,3.7906331924889907,2.3998293590128763,0.031739674593241674
2025-08-25,206.43,210.52,205.28,208.49,29928878.0,204.77666666666667,203.23142857142855,4.515587817032594,3.3297418747374623,0.011645397641806943
2025-08-26,207.51,207.85,205.7,207.14,28464130.0,207.24,203.6942857142857,1.2031209415517115,3.648135857954637,-0.0064751307017124615
2025-08-27,205.7,208.91,205.65,207.48,23022850.0,207.7033333333333,204.26285714285717,0.7021633238312334,3.9133179199825197,0.001641401950371657
2025-08-28,207.25,212.22,206.9,211.64,32339307.0,208.75333333333333,205.70142857142855,2.5057001682830955,4.556473155747407,0.020050125313283207
2025-08-29,210.51,214.645,210.2,212.91,39728364.0,210.67666666666665,207.64285714285714,2.8402875441289996,4.270549200769089,0.006000756000756002
2025-09-02,208.44,211.675,206.195,211.35,47523037.0,211.96666666666667,209.29999999999998,0.829718827877607,2.634653677430663,-0.007327039594194784
2025-09-03,226.21,231.31,224.79,230.66,102090277.0,218.30666666666664,212.81,10.726697223905225,8.178765187972976,0.09136503430328835
2025-09-04,229.65,232.37,226.11,232.3,51684167.0,224.77,216.21142857142857,11.650952750741215,10.658039889478403,0.0071100320818522356
2025-09-05,232.2,235.76,231.9,235.0,46588925.0,232.65333333333334,220.19142857142856,2.1914683053466963,11.842013382545183,0.01162290142057687
2025-09-08,235.47,238.13,233.67,234.04,32474743.0,233.78,223.98571428571427,1.368648968876227,11.334504631349938,-0.004085106382978765
2025-09-09,234.165,240.47,233.229,239.63,38060959.0,236.22333333333333,227.98428571428573,2.989052246672797,11.189526140015616,0.023884806016065685
2025-09-10,238.9,241.66,237.85,239.17,35141074.0,237.61333333333332,231.73571428571427,3.1031328256038107,9.579549149347216,-0.0019196260902224482
2025-09-11,239.88,242.25,236.25,240.37,30599328.0,239.72333333333333,235.8814285714286,0.6054199644380577,3.8572763645320483,0.005017351674541093
2025-09-12,240.37,242.075,238.0,240.8,26771610.0,240.11333333333334,237.32999999999998,0.8447682127899022,3.452342200110404,0.0017889087656530744
2025-09-15,244.66,252.4099,244.66,251.61,58383796.0,244.26000000000002,240.08857142857144,6.368916705375224,5.728023011392667,0.04489202657807301
2025-09-16,252.08,253.04,249.47,251.16,34109720.0,247.85666666666668,242.39714285714285,6.11539314626144,6.535007560020098,-0.0017884821747944368
2025-09-17,251.22,251.6,246.28,249.53,34107992.0,250.76666666666665,244.60999999999999,1.0943643512751404,5.8165940778657,-0.006489886924669563
2025-09-18,251.68,253.99,249.8,252.03,31239474.0,250.90666666666667,246.3814285714286,1.269107297804988,5.934179046201448,0.010018835410571914
2025-09-19,253.25,256.0,251.81,254.72,55571424.0,252.09333333333333,248.60285714285715,2.595579575613523,5.69020712653345,0.01067333253977698
2025-09-22,254.43,255.78,250.3,252.53,32290538.0,253.09333333333333,250.34,1.4307457263057783,4.4868251581708165,-0.008597675879396971
2025-09-23,253.04,254.36,250.48,251.66,26628016.0,252.97,251.89142857142858,1.57673713725811,1.563750071369652,-0.003445135231457619
2025-09-24,251.66,252.3501,246.44,247.14,28201003.0,250.4433333333333,251.25285714285715,2.8936539760900652,2.3914550263075434,-0.017960740681872367
2025-09-25,244.4,246.49,240.74,245.79,31020383.0,248.19666666666663,250.4857142857143,3.074350879997511,3.163041032206698,-0.005462490895848493
2025-09-26,247.065,249.42,245.97,246.54,18503194.0,246.49,250.05857142857144,0.6763874629292337,3.4977870555122434,0.0030513853289393378
2025-09-29,247.85,251.1486,242.77,244.05,32505777.0,245.46,248.91857142857143,1.277380131365638,4.010949299817831,-0.01009978096860542
2025-09-30,242.81,243.29,239.245,243.1,34724346.0,244.56333333333336,247.25857142857143,1.7765228209457102,3.5924987987531356,-0.003892644949805457
2025-10-01,240.75,246.3,238.61,244.9,31658234.0,244.01666666666668,246.1685714285714,0.9004628439535061,2.795665863268149,0.007404360345536931
2025-10-02,245.15,246.81,242.3,245.69,25483298.0,244.5633333333333,245.31571428571428,1.3274160362677887,1.4068979724049777,0.003225806451612856
2025-10-03,244.49,246.3,241.655,245.35,30249559.0,245.31333333333336,245.05999999999997,0.3962743157724709,1.1612923835087219,-0.0013838577068664426
2025-10-06,244.78,251.32,244.58,250.43,28894653.0,247.15666666666667,245.72285714285712,2.8398826266839157,2.3565491315733573,0.020705115141634423
2025-10-07,248.27,250.44,245.52,245.76,23181285.0,247.17999999999998,245.61142857142858,2.822038270471863,2.329759848648847,-0.018647925568023083
2025-10-08,244.96,246.005,243.82,244.62,21307104.0,246.93666666666664,245.69285714285712,3.078544028163493,2.275417282504278,-0.004638671875
2025-10-09,244.47,244.76,239.15,241.53,27892086.0,243.97,245.46857142857147,2.1886297082895125,2.624229592161538,-0.012631837135148372
2025-10-10,241.43,244.09,235.84,236.57,33180323.0,240.90666666666667,244.27857142857144,4.061038455043312,4.286958628877795,-0.020535751252432455
2025-10-13,240.21,244.5,239.71,244.15,24995028.0,240.75,244.0585714285714,3.8497272630677655,4.241730891084025,0.03204125628777965
2025-10-14,241.23,247.12,240.51,245.45,22111572.0,242.0566666666667,244.07285714285715,4.795845424254269,4.246970348713616,0.00532459553553144
2025-10-15,247.245,252.11,245.99,251.03,27007690.0,246.87666666666667,244.1585714285714,3.655151615643457,4.399956168612339,0.022733754328783995
2025-10-16,251.765,256.96,250.101,251.46,27997159.0,249.31333333333336,244.97285714285712,3.352645721417824,5.200361251187511,0.0017129426761741673
2025-10-17,250.76,254.22,247.81,253.3,29671629.0,251.92999999999998,246.2128571428572,1.2057777573036066,6.065148292459057,0.007317267159786756
2025-10-20,254.69,257.33,254.23,256.55,22350155.0,253.77,248.35857142857142,2.5773435937042364,6.750492398265661,0.01283063560994857
2025-10-21,254.74,254.88,244.15,250.46,47312098.0,253.4366666666667,250.34285714285716,3.0472993507926898,4.306946769601977,-0.02373806275579815
2025-10-22,254.37,256.36,249.29,251.69,35029370.0,252.9,251.42,3.2202639643371076,3.332676601971383,0.0049109638265592
2025-10-23,252.98,255.04,251.85,253.08,19901425.0,251.74333333333334,252.51000000000002,1.3108139964698575,2.0590612747869423,0.005522666772617146
2025-10-24,256.58,261.68,255.315,259.92,28655126.0,254.89666666666668,253.78,4.4055003499423115,3.3383079546371484,0.027027027027026973
