,1. open,2. high,3. low,4. close,5. volume,MA_3,MA_7,STD_3,STD_7,%_change
2025-07-30,231.64,231.8,229.29,230.19,32993273.0,231.33,230.48857142857142,1.3292102918634512,1.9807778654804522,-0.0035496298861520392
2025-07-31,235.77,236.53,231.4,234.11,104357263.0,231.77,231.43714285714285,2.0675589471634446,1.881725398719644,0.017029410486989027
2025-08-01,217.21,220.4399,212.8,214.75,122258801.0,226.35000000000002,229.50285714285715,10.235311426624879,6.628365093257942,-0.08269616846781436
2025-08-04,217.4,217.44,211.42,211.65,77890146.0,220.17,226.56285714285715,12.171491280857916,9.259169714910783,-0.014435389988358582
2025-08-05,213.05,216.3,212.87,213.75,51505121.0,213.38333333333333,224.03571428571428,1.5821925715082743,10.083575518539694,0.009922041105598911
2025-08-06,214.695,222.65,213.7409,222.31,54823045.0,215.90333333333334,222.53857142857143,5.646816212108809,9.315949457017924,0.040046783625731
2025-08-07,221.0,226.22,220.82,223.13,40603513.0,219.73000000000002,221.41285714285712,5.19503609227116,8.567725708116617,0.00368854302550492
2025-08-08,223.14,223.8,221.8836,222.69,32970477.0,222.71,220.3414285714286,0.4103656905722259,7.713545290745354,-0.00197194460628336
2025-08-11,221.78,223.05,220.4,221.3,31646222.0,222.37333333333333,218.51142857142855,0.9552137631610444,4.914191790353753,-0.00624186088284151
2025-08-12,222.23,223.5,219.05,221.47,37254707.0,221.82000000000002,219.47142857142856,0.7582216034901723,4.709021230827053,0.0007681879801173519
2025-08-13,222.0,224.9185,222.0,224.56,36508335.0,222.44333333333336,221.31571428571428,1.8350567656975194,3.5108966430377415,0.013952228292771096
2025-08-14,227.4,233.11,227.02,230.98,61545824.0,225.67,223.77714285714288,4.851195728889663,3.3592246837906097,0.028589241182757297
2025-08-15,232.58,234.08,229.807,231.03,39649244.0,228.85666666666665,225.02285714285713,3.7211064662717086,4.228773322078292,0.00021646895835147895
2025-08-18,230.225,231.91,228.33,231.49,25248890.0,231.16666666666666,226.21714285714285,0.2811286775269901,4.753103246952184,0.0019910834090810514
2025-08-19,230.09,230.5283,227.12,228.01,29891012.0,230.17666666666665,226.97714285714284,1.8904320493814544,4.514464583556633,-0.015033046783878401
2025-08-20,227.12,227.27,220.915,223.81,36604319.0,227.77,227.33571428571432,3.845620886150417,4.065775273109075,-0.01842024472610848
2025-08-21,222.65,222.78,220.5,221.95,32140459.0,224.59,227.4042857142857,3.104383996866003,3.95283804012069,-0.00831062061570087
2025-08-22,222.79,229.14,220.82,228.84,37315341.0,224.86666666666667,228.0157142857143,3.5644681697738574,3.7661645261581014,0.031043027708943516
2025-08-25,227.35,229.6,227.31,227.94,22633695.0,226.24333333333334,227.5814285714286,3.7452681256927915,3.535592494294395,-0.003932878867330958
2025-08-26,227.11,229.0,226.02,228.71,26105373.0,228.49666666666667,227.25,0.4864497233315642,3.2561377939715643,0.0033780819513906657
2025-08-27,228.57,229.87,227.81,229.12,21254479.0,228.59,226.9114285714286,0.5990826320266537,2.838176812505587,0.0017926631979361396
2025-08-28,229.005,232.71,228.02,231.6,33679585.0,229.81000000000003,227.42428571428573,1.5636815532567478,3.3482874087248238,0.0108240223463687
2025-08-29,231.32,231.8125,228.16,229.0,26199170.0,229.90666666666667,228.16571428571427,1.4676966080661007,2.9675458836259,-0.011226252158894612
2025-09-02,223.52,226.17,221.83,225.34,38843883.0,228.64666666666665,228.65000000000003,3.144921832626255,1.8504864225376827,-0.015982532751091738
2025-09-03,225.21,227.1699,224.36,225.99,26355706.0,226.77666666666667,228.24285714285716,1.9526989868718085,2.098608382441462,0.0028845300434898746
2025-09-04,231.185,235.77,230.78,235.68,59391779.0,229.00333333333333,229.34857142857143,5.791289436155747,3.49013098403346,0.042878003451480184
2025-09-05,235.19,236.0,231.93,232.33,36721802.0,231.33333333333334,229.86571428571432,4.921283707868097,3.6445203486089213,-0.01421418873048197
2025-09-08,234.94,237.6,233.75,235.84,33947104.0,234.61666666666667,230.82571428571427,1.9819266720356319,4.2500974778732035,0.015107820772177538
2025-09-09,236.355,238.85,235.08,238.24,27033778.0,235.47000000000003,231.77428571428572,2.972322324377437,5.106426856236218,0.010176390773405819
2025-09-10,237.515,237.68,229.0962,230.33,60907714.0,234.80333333333337,231.96428571428572,4.055617503331171,5.009826534397882,-0.03320181329751515
2025-09-11,231.49,231.53,229.3377,229.95,37485598.0,232.84,232.62285714285713,4.68039528245146,4.237340810325753,-0.0016498067989407783
2025-09-12,230.35,230.79,226.29,228.15,38496218.0,229.47666666666666,232.93142857142857,1.1645313792805023,3.721009847569496,-0.007827788649706346
2025-09-15,230.625,233.73,230.32,231.43,33243328.0,229.84333333333333,232.32428571428574,1.6425995657276689,3.540121735866852,0.014376506684198986
2025-09-16,232.935,235.9,232.23,234.05,38203912.0,231.21,232.57,2.9561461398237054,3.5997731409995324,0.011320917772112526
2025-09-17,233.77,234.3,228.71,231.62,42815230.0,232.36666666666667,231.96714285714285,1.4609015481295262,3.3019121444276682,-0.010382396923734327
2025-09-18,232.5,233.48,228.79,231.23,37931738.0,232.29999999999998,230.96571428571428,1.5280379576417529,1.8069482296837516,-0.0016837924186167141
2025-09-19,232.37,234.16,229.7,231.48,97943172.0,231.44333333333336,231.12999999999997,0.19756855348919172,1.791731006595381,0.0010811745880725532
2025-09-22,230.56,230.565,227.51,227.63,45914506.0,230.11333333333334,230.79857142857145,2.1542593468124127,2.21172955377528,-0.016632106445481187
2025-09-23,227.83,227.86,220.07,220.71,70956193.0,226.60666666666665,229.7357142857143,5.457438349017866,4.400893307586257,-0.030400210868514632
2025-09-24,224.15,224.56,219.45,220.21,49509033.0,222.85,228.13285714285712,4.147143595295443,5.56913731884808,-0.0022654161569480857
2025-09-25,220.06,220.67,216.47,218.15,52226328.0,219.68999999999997,225.86142857142858,1.3569082503994494,5.980814962782575,-0.00935470687071438
2025-09-26,219.08,221.05,218.02,219.78,41650098.0,219.38,224.17000000000002,1.0866922287392593,5.750608663436995,0.007471922988769197
2025-09-29,220.08,222.6,219.3,222.17,44259177.0,220.0333333333333,222.8757142857143,2.021938014216857,4.845051967876656,0.010874510874510745
2025-09-30,222.03,222.24,217.89,219.57,48396369.0,220.50666666666666,221.17428571428573,1.4443106775673091,3.095081351342133,-0.011702750146284302
2025-10-01,217.36,222.15,216.61,220.63,43933834.0,220.79,220.17428571428567,1.3073637596328898,1.231338799069025,0.004827617616250057
2025-10-02,221.01,222.81,218.945,222.41,41258586.0,220.87,220.41714285714284,1.435130656073306,1.4941967104505556,0.008067805828763097
2025-10-03,223.44,224.2,219.34,219.51,43639033.0,220.85,220.31714285714287,1.462463674763046,1.5332831254711634,-0.013038982060159188
2025-10-06,221.0,221.73,216.03,220.9,43690876.0,220.93999999999997,220.71,1.4504137340777534,1.2019844702258244,0.006332285545077809
2025-10-07,220.88,222.89,220.17,221.78,31194678.0,220.73000000000002,220.99571428571429,1.144508628190074,1.1816070573979147,0.003983703033046515
2025-10-08,222.92,226.73,221.19,225.22,46685985.0,222.63333333333335,221.43142857142857,2.282922104088007,1.979641622207961,0.015510866624582897
2025-10-09,224.995,228.21,221.75,227.74,46412122.0,224.91333333333333,222.59857142857143,2.991811045726673,2.89572920333455,0.011189059586182548
2025-10-10,226.21,228.25,216.0,216.37,72367511.0,223.11,221.98999999999998,5.971457108612596,3.711217230684615,-0.04992535347325899
2025-10-13,217.7,220.68,217.04,220.07,37809650.0,221.39333333333335,221.6557142857143,5.7993649077579486,3.771970559900889,0.017100337385034914
2025-10-14,215.555,219.32,212.6,216.39,45665580.0,217.60999999999999,221.21,2.1304459627043695,4.224918145163356,-0.01672195210614813
2025-10-15,216.62,217.71,212.66,215.57,45909469.0,217.34333333333333,220.4485714285714,2.3966921649091377,4.739104797924571,-0.0037894542261657227
2025-10-16,215.67,218.59,212.8101,214.47,42414591.0,215.47666666666666,219.4042857142857,0.9633967683867285,5.18156301110899,-0.00510275084659273
2025-10-17,214.56,214.8,211.03,213.04,45986944.0,214.35999999999999,217.66428571428568,1.2685818854158881,4.942670860789061,-0.0066675991980230664
2025-10-20,213.88,216.69,213.59,216.48,38882819.0,214.66333333333333,216.05571428571426,1.7281300105427455,2.1737054165856184,0.016147202403304473
2025-10-21,218.43,223.32,217.99,222.03,50494565.0,217.1833333333333,216.8642857142857,4.536081274992449,3.1455463602942006,0.025637472283813745
2025-10-22,219.3,220.005,216.52,217.95,44308538.0,218.82000000000002,216.5614285714286,2.8754651797583786,2.8759602951094267,-0.018375895149304156
2025-10-23,219.0,221.3,218.18,221.09,31539999.0,220.35666666666665,217.2328571428571,2.136570460653077,3.340402741614935,0.014406974076623058
2025-10-24,221.97,225.4,221.9,224.21,38685053.0,221.08333333333334,218.46714285714285,3.13000532480936,4.127164944146075,0.014111900131168253
